No_;Tienda;Document No_;Item No_;Nombre Item;Descripción Item Ajuste;Posting Date;Cantidad;Importe Costo;Tipo;Observacion;Creado Por;SEMANA;DIVISION;TIPO DE AJUSTE;AÑO;AJUSTES;Departamento
CDI01;MEGABODEGA AEC;PDANA-004458;C015876;DESODORANTE ROLL-ON ODORIT 30ML XTREME SPORT;DESODORANTE ROLL-ON ODORIT 30ML XTREME SPORdañado dev olanchito caja 1 Aylin PT;23/4/2026 00:00;-12;-235.4;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (OLANCHITO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004458;C020982;SHAMPOO ORIGEM 325ML NOSSA SAUDOSA BABOSA;SHAMPOO ORIGEM 325ML NOSSA SAUDOSA BABOSAdañado dev olanchito caja 1 Aylin P;23/4/2026 00:00;-2;-122.25;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (OLANCHITO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004458;C056869;RIMEL;RIMELdañado dev olanchito caja 1 Aylin P;23/4/2026 00:00;-1;-34.78;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (OLANCHITO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004458;C166907;RIMEL;RIMELdañado dev olanchito caja 1 Aylin P;23/4/2026 00:00;-3;-28.3;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (OLANCHITO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004458;C175615;SET LENTES P/DAMA D/SOL;SET LENTES P/DAMA D/SOLdañado dev olanchito caja 1 Aylin P;23/4/2026 00:00;-1;-132.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (OLANCHITO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004459;C155318;JEANS P/DAMA CAMPANA;JEANS P/DAMA CAMPANA regalia dañado cortes caja 1 Aylin P;23/4/2026 00:00;-1;-229.52;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PUERTO CORTES CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C050037;DESODORANTE ROLLON REXONA 50ML COTTON DRY;DESODORANTE ROLLON REXONA 50ML COTTON DRYdañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-3;-39.57;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C050039;DESODORANTE ROLLON REXONA 50ML FREE SPIRIT;DESODORANTE ROLLON REXONA 50ML FREE SPIRITdañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-2;-27.39;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C039908;BOXER P/NIÑA JUV MICROFIBRA;BOXER P/NIÑA JUV MICROFIBRA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-13.6;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C092654;SET UÑAS+COLAS+GANCHOS P/NIÑA;SET UÑAS+COLAS+GANCHOS P/NIÑA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-9.47;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C097328;SET GANCHOS P/NIÑA MARIPOSA;SET GANCHOS P/NIÑA MARIPOSA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-24.62;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C120712;PAR GANCHOS P/DAMA MARIPOSA METALICO PEQUEÑOS;PAR GANCHOS P/DAMA MARIPOSA METALICO PEQUEÑOS dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-13.7;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C124372;CAMISETA P/NIÑO JUV C/R M/C;CAMISETA P/NIÑO JUV C/R M/C dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-44.34;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C142907;MAMELUCO RECIEN NACIDO NIÑO BLANCO ;MAMELUCO RECIEN NACIDO NIÑO BLANCO dañado regalia comayaguela caja #2 (Aylin P) ;17/4/2026 00:00;-1;-50.92;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C144897;SET RECIEN NACIDO (A) GORRO+ACCESORIOS ;SET RECIEN NACIDO (A) GORRO+ACCESORIOS dañado regalia comayaguela caja #2 (Aylin P) ;17/4/2026 00:00;-1;-45.45;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;BEBE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C152391;BRASSIER P/DAMA FOMI COPA D;BRASSIER P/DAMA FOMI COPA D dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-44.68;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C152872;BOXER P/NIÑO INF P/C ALGODÓN;BOXER P/NIÑO INF P/C ALGODÓN dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-16.8;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C154361;DIADEMA P/NIÑA;DIADEMA P/NIÑA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-11.75;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C154385;SET GANCHOS P/NIÑA;SET GANCHOS P/NIÑA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-8.17;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004437;C188531;SET  RECIEN NACIDO NIÑO 4PZ;SET  RECIEN NACIDO NIÑO 4PZregalia dañado dev comayagua caja 1 Aylin P;18/4/2026 00:00;-1;-148.93;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004437;C190887;ZAPATILLAS P/DAMA DEPORTIVAS;ZAPATILLAS P/DAMA DEPORTIVASregalia dañado dev comayagua caja 1 Aylin P;18/4/2026 00:00;-1;-140.22;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;CALZADO;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;393196;SHAMPOO ELITE ESSENTIAL 355ML ARGAN OIL;SHAMPOO ELITE ESSENTIAL 355ML ARGAN OILdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-36.89;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;444043;CORRECTOR DE OJERAS;CORRECTOR DE OJERASdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-29.32;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;478099;REBANADOR DE VERDURAS;REBANADOR DE VERDURASdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-62.53;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;483976;RIMEL;RIMELdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-13.16;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;490465;TECLADO P/COMPUTADORA+MOUSE ;TECLADO P/COMPUTADORA+MOUSE dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-215.75;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;TECNOLOGIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;491565;BRILLO+BALSAMO LABIAL 2EN1;BRILLO+BALSAMO LABIAL 2EN1dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-5;-46.78;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;491568;BRILLO+BALSAMO LABIAL 2EN1;BRILLO+BALSAMO LABIAL 2EN1dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-2;-18.71;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;496440;BLUSH;BLUSHdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-2;-52.18;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C001985;RIMEL ;RIMEL dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-13.17;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C008497;ILUMINADOR LIQUIDO ;ILUMINADOR LIQUIDO dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-19.87;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C009917;LIPSTICK 2en1;LIPSTICK 2en1dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-4;-31.06;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C021416;DELINEADOR LIQUIDO;DELINEADOR LIQUIDOdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-2;-22.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C021517;RIMEL;RIMELdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-14.82;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C025677;CARGADOR PORTATIL (BATERIA) ;CARGADOR PORTATIL (BATERIA) dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-359.11;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;TECNOLOGIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C051397;SET D/REGALO+TAZA SAN VALENTIN;SET D/REGALO+TAZA SAN VALENTINdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-58.52;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C062464;ORGANIZADOR D/MAQUILLAJE ;ORGANIZADOR D/MAQUILLAJE dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-133.45;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C066299;PARLANTE;PARLANTEdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-430.57;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;TECNOLOGIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C069550;LIPSTICK;LIPSTICKdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-3;-16.91;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C070444;BRILLO LABIAL+LIPSTICK 2EN1;BRILLO LABIAL+LIPSTICK 2EN1dañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-9.37;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C072094;FRUTAS ARTIFICIALES D/COLGAR CARAMBOLA;FRUTAS ARTIFICIALES D/COLGAR CARAMBOLAdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-17.78;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C072101;FRUTAS ARTIFICIALES D/COLGAR MELOCOTON;FRUTAS ARTIFICIALES D/COLGAR MELOCOTONdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-2;-35.27;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C092630;ESMALTE;ESMALTEdañado dev choluteca caja 1 Aylin P;18/4/2026 00:00;-1;-6.4;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C069713;TINTE P/CABELLO TEMPORAL POLVO COLORES;TINTE P/CABELLO TEMPORAL POLVO COLORESdañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-1;-9.96;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C150006;PLATO HONDO D/VIDRIO #9;PLATO HONDO D/VIDRIO #9dañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-1;-10.12;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C159833;PLATO SOPERO D/VIDRIO #8;PLATO SOPERO D/VIDRIO #8dañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-1;-8.94;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C177937;TAZA D/VIDRIO;TAZA D/VIDRIOdañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-1;-7.16;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004460;C181480;TAMBOR P/NIÑO AVENEGER;TAMBOR P/NIÑO AVENEGERdañado dev gracias #2 caja 1 Aylin P;23/4/2026 00:00;-1;-42.68;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;JUGUETERIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C096714;SET PLATOS SOPEROS PLASTICOS 4PZS;SET PLATOS SOPEROS PLASTICOS 4PZSregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-19.43;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C127225;PACK TOBIMEDIAS P/DAMA 3PZS ;PACK TOBIMEDIAS P/DAMA 3PZS regalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-12.86;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C127541;BLUMER P/DAMA MICROFIBRA;BLUMER P/DAMA MICROFIBRAregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-12.02;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C145303;SET DIFUMINADORES;SET DIFUMINADORESregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-12.86;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C154269;ARITOS P/DAMA D/COBRE;ARITOS P/DAMA D/COBREregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-42.99;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C156301;BRASSIER P/SEÑORA S/VARILLA COPA C;BRASSIER P/SEÑORA S/VARILLA COPA Cregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-28.91;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004439;C175944;"PAN 
ARTIFICIAL DECORATIVO D/MESA";"PAN 
ARTIFICIAL DECORATIVO D/MESAdañado dev choluteca caja 1 Aylin P";18/4/2026 00:00;-1;-19.3;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (CHOLUTECA CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
